Label,Body
Network, Your airtel mobile 9994429844 online recharge txn ID 601346 of Rs 193.0 has been initiated. Please keep the txn id for future reference.
Network, Your airtel mobile 9994429844 online recharge txn ID 873344 of Rs 100.0 has been initiated. Please keep the txn id for future reference.
Network, Your airtel mobile 9994429844 online recharge txn ID 461478 of Rs 115.0 has been initiated. Please keep the txn id for future reference.
Network, "Thank You, Your request has been successfully registered"
Network, "Your Rs197=600 MB 4G/3G 21D pack will expire in 2 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "Your Rs197=600 MB 4G/3G 21D pack will expire in 3 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs178=1 GB 28D pack on 18/04/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 13"
Network, "You have recharged with Rs178=1 GB 28D pack on 18/04/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 13"
Network, "You have recharged with Rs178=1 GB 28D pack on 18/04/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 13"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 09/04/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 09/04/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 09/04/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "Your Rs115=Local airtel calls at 10p 28D pack will expire in 1 day. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "Your Rs115=Local airtel calls at 10p 28D pack will expire in 2 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "Your Rs115=Local airtel calls at 10p 28D pack will expire in 3 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 04/04/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 04/04/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "Your Rs197=800 MB 3G 21D pack will expire in 2 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 04/04/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "Your Rs197=800 MB 3G 21D pack will expire in 3 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 17/03/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 17/03/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 17/03/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "Your Rs197=800 MB 3G 21D pack will expire in 3 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 14/03/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 14/03/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 14/03/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "Your Rs115=Local airtel calls at 10p 28D pack has expired yesterday. Buy your pack with auto-renewal and  get 10% cashback with each renewal. To purchase this pack with auto renewal, reply with 11"
Network, "Your Rs115=Local airtel calls at 10p 28D pack will expire today. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "Your Rs115=Local airtel calls at 10p 28D pack will expire in 1 day. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "Your Rs115=Local airtel calls at 10p 28D pack will expire in 2 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "Your Rs115=Local airtel calls at 10p 28D pack will expire in 3 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 29/02/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 29/02/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 29/02/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 17/02/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 17/02/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 17/02/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 13/02/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 13/02/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 13/02/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "Your Rs115=Local airtel calls at 10p 28D pack will expire in 3 days. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 05/02/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 05/02/16. Put your pack on auto-renewal for FREE and get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs197=800 MB 3G 21D pack on 05/02/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 12"
Network, "You have recharged with Rs115=Local airtel calls at 10p 28D pack on 20/01/16. Put your pack on auto-renewal for FREE and  get 10% cashback with each renewal. To opt for auto renewal, reply with 11"
Network, Your Yahoo Account Key is DNZCFRVQ Network, "419508 Use this code for Microsoft verification"
Network, "875422 Use this code for Microsoft verification"
Network, 895328 Use this code for Microsoft verification
Network, "695543 Use this code for Microsoft verification"
Network, "567311 Use this code for Microsoft verification"
Network, "643827 Use this code for Microsoft verification"
Network, "725712 Use this code for Microsoft verification"
Network, "673037 Use this code for Microsoft verification"
Network, "518200 Use this code for Microsoft verification"
Network, "292378 Use this code for Microsoft verification"
Network, "597160 Use this code for Microsoft verification"
Network, "402829 Use this code for Microsoft verification"
Network, "311059 Use this code for Microsoft verification"
Network, "623390 Use this code for Microsoft verification"
Network, "Ajeesh, your friend Anusha commented on a post: https://fb.com/l/2aPJQ1n0YQocE30"
Network, "Ajeesh, today is Moogesh Waran's birthday. Reply to post a wish on his Timeline or reply with 1 to post ""Happy Birthday!""."
Network, "Ajeesh, today is Ajeesh KM's birthday. Reply to post a wish on his Timeline or reply with 1 to post ""Happy Birthday!""."
Network, "Ajeesh, your friend BUku added a photo. See it at https://fb.com/l/8vaW48dgMqift2"
Network, "Ajeesh, your friend Vijay shared a link. See it at https://fb.com/l/9x210pu2hDqn1h"
Network, "Ajeesh, get back on Facebook by clicking: https://fb.com/l/23gQqgXWQggamcI"
Network, "Ajeesh, today is Silvia Joy's birthday. Reply to post a wish on her Timeline or reply with 1 to post ""Happy Birthday!""."
Network, "Ajeesh, your friend Parul commented on a post: https://fb.com/l/1QFxFDzHwfFc7vv"
Network, "Ajeesh, your friend Parul added a photo. See it at https://fb.com/l/8ORc4jW8cSCWGx"
Network, "Ajeesh, your friend Thiyagharajan commented on a post: https://fb.com/l/2ehxriOrdAmmBvR"
Network, "Ajeesh, your friend Subhashini shared a link. See it at https://fb.com/l/1VGiDzPTTIEsgsO"
Network, "Ajeesh, you have 10 new notifications and 13 messages on Facebook: https://fb.com/l/8kZte96jKTsCT6"
Network, "624391 Use this code for Microsoft verification"
Network, You are connected to fast and free Wi-Fi. Enjoy!
Network, Your code is 2626. Return to the RailWire Wi-Fi website and enter the code to get online.
Network, You are connected to fast and free Wi-Fi. Enjoy!
Network, Your code is 1807. Return to the RailWire Wi-Fi website and enter the code to get online.
Network, 842651 is your Google verification code.
Network, Vijay commented on a post: https://fb.com/l/1KpkTGsTWeezdmP 
Network, "Sarath commented on a post: ""The enchanting sun rise above the..."" See the rest at https://fb.com/l/1N1UIKaySV3S0QI "
Network, Gokul commented on a post: https://fb.com/l/2aWO3EsG20dwGRI 
Network, "Laura updated her status: ""Con una excelente compañía mi..."" See the rest at https://fb.com/l/1KzWvgrP8vEgZ2h Reply with your comment or ""like""."
Network, "Sooraj commented on a post: ""PC: Anusha Anu #prisma #office #work..."" See the rest at https://fb.com/l/1VkbCOABDcIBcAw "
Network, Sooraj commented on a post: https://fb.com/l/1UMWYeCdaVHvtKx 
Network, "Rohit updated his status: ""The meeting of Chung, Seng and Druk for..."" See the rest at https://fb.com/l/8pRjL2lAG4HhKA Reply with your comment or ""like""."
Network, "Sarath updated his status: ""Griezman the Atletico boy made the..."" See the rest at https://fb.com/l/8htsNSRELclVaT Reply with your comment or ""like""."
Network, "Lawrance updated his status: ""Kamal sir Home"" See the rest at https://fb.com/l/1XhPs084QzC5EBT Reply with your comment or ""like""."
